id,text,is_hate
18020547320222582,Muita porraloca..kk,False
18066521035529829,[HASHTAG],False
18053520085568555,Eu queroooo,False
17855707866142393,Eu querooo,False
17970057737607396,Exato!!!!,False
18284590174205866,❤️❤️❤️,False
17856885039176874,"A melhor parte q red pill blue pill vem tudo de matrix q eh dirigido por irmãs trans, essa rapaziada eh uma piada pronta e [MENTION] eh fenomenal 😌",False
18313880965181389,Not Available,False
18063700987500257,Hahahahaha… amei o “vc nem entenderam o filme”,False
17942060409020371,Laudo psiquiátrico 😂😂😂😂,True
17958547730761411,Gordura trans 😂😂😂,True
18045643309824166,"Meu Deus, É muita Firula ideológica !!!",False
18092727787432069,Not Available,False
18439485814002436,Só existe Homem e mulher não essas gambiarra do diab,True
18166990705306311,Pare de palhaçade kkkkk😂😂,True
17954561912666983,😂😂😂😂😂😂😂,True
17866890096114009,"transmed é quase a mesma coisa que falar que ser trans é doença, o que um laudo médico tem a ver com o gênero de alguém??",False
18306798895154722,Adorei a fala neste corte! Feliz em conhecer mais existências que buscam romper as normas da nossa sociedade adoecida! Força e luz a todes!,False
18062838424569621,Lamentável... Um ser transtornado como você é deplorável para sociedade,False
17953219373672858,Transmed é nome de plano de saúde?,False
18298911163089420,[MENTION] [MENTION] vocês são engraçados é tipo o Mussun o cebolinha que falam errado. Não binário queer boyceta amigues todes TODA ESSA PALHAÇADA NÃO EXISTE máximo respeito a pessoa de vocês só façam um favor pra sociedade não tenham filhos só isso já tá bom pois assim daqui 20 anos essa palhaçada não terá sequência e o Brasil volta ao normal,False
18016611491358706,Tô apaixonada com tantas informações que são tão pertinentes a comunidade. Parabéns por este trabalho lindo ❤️,False
17998410716382711,Isso é falta de identidade total,False
18440381716009482,É coisa viu,False
18041240596851293,Amei que ele está sofrendo ataques ❤️,False
18001872206622051,🤮🤮🤮🤮🤮🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,True
17966161871740224,Depois do boyceta pode parar ja cagou no pau kkkkk,True
18340548358116817,"Fala sobre o TRANSFORMER, tem um que se chama Optimus Prime ele é o que mais se identifica.",True
18024760088150976,Que b💩,True
17865268278135890,Logo o RG vai virar uma checklist,False
18061024846579927,Piada,False
18026884265489689,Kkkkkkkkkkkkkk,False
18007442465586894,NEM OS TRANS GOSTAM DELES MESMOs kkk🏳️‍⚧️,True
18007897544582359,"Juro que tento entender! Mas a cada novo “termo”, fico mais confusa!😅",False
17855862741141856,Todo flamenguista é boyceta?,True
18012315446458436,"“Identificação trans tinha que ser menos burocrática” Isso, ai vamo enfiar uns doido fetichista e desequilibrado se passando por pessoa trans dentro dos banheiros e vestuários femininos. A militância trans se perdeu totalmente em pautas absolutamente sem importância.",True
18334819723136157,👏👏👏,False
17968379546733184,👏👏👏❤️,False
17853048066196691,Alakakakkakakwkwkwkkwkwkwkww,False
17886806109043460,Eu sou parabólica,False
18278139946204555,Pensei que era um trans que passou em medicina,False
18056050588554113,Ó o Boycetao aí KKKKK,True
18022590347327605,Boyceta pra quem não sabe é alguém que não é girlpika. Pronto,True
17997485096407344,"Genteeeeeee vcs estão me deixando loucaaaaaaa , já não consigo mais entender nadaaaaaaaaa PQP",False
18025056229969238,"Sou da comunidade, mais..........................",False
18031942042862047,"Essa não sabe nem o que ela e o que gosta etc 😂😂 e agora inventou um termo uma palavra pra se mostrar na internet, o que as pessoas não fazem pra se aparecer, um termo uma palavra completamente de baixo calão, horrível e quer exigir respeito da sociedade e das pessoas, vi comentários de pessoas da própria comunidade lgbt que nunca ouviram falar nesse termo Boyceta, termo de baixo calão que a sociedade não é obrigada a aceitar, a comunidade lgbt sim nao tenho nada contra mas essas loucuras não dá não tem como",True
18051189277723494,"Acho que ela já se perdeu, não sabe nem mais o que quer ser, por esses motivos que a comunidade lgbt+ vira motivo de piada e chacota",True
18115022110372357,Eu quero,False
18108874735388609,Como foi sua última consulta no GINECOLOGISTA ?,True
18298567684092045,Desver,False
18326703781121218,Jupitter sempre muito necessário. Admiração por esse cara. 👏❤️,False
17911557707954926,Queria muito participar do programa!! Sou uma mulher transexual e mãe biológica e sofro muito pois as pessoas da minha cidade tem a mente fechada quando o assunto é ser mãe trans ainda mais sem precisar ter contato sexual com outra pessoa pra de fato isso acontecer!! Tomara que o programa leia minha mensagem,False
18186839635290131,😂😂😂😂😂,True
18020694389469303,"Se levar no médico, ele interna 😂",True
18289206403166084,"Quer dizer que a identidade da pessoa, só vai ""validar"" por uma merda de laudo médico? Por isso que a comunidade é chacota pra alguns 🙄",True
18048243811666618,Deus repreende,True
17915231312939093,O que a falta de um pai na infância não faz né 😂,True
18029405288031128,OQ É BOYCETAAAAAA???,False
17995787489449215,Vc seria A G0rd0NA da Hornet?,True
18041611021865220,"Existe mulheres de pênis e homens com vagina, não devemos rotular as pessoas através do sexo biológico e sim através da sua identidade de gênero",False
18043848064667906,"Então se tá tudo bem com pêlos no corpo, cara e musculatura de macho, então vamos cancelar as transições né more, tão fácil julgar o mundo pela sua cabecinha desconstruída, lembra que tem um monte de menina trans sofrendo com o corpo que te E QUE NÃO ESCOLHEU, a transição é uma forma se SE ADEQUAR PRA NÃO SOFRER TANTO NA FRENTE DO ESPELHO, ninguém transiciona pelos outros a gente que é mulher trans faz isso pra se sentir bem, ENTENDA! Povinho desconstruide.",False
18103790416397326,Frescura no rabicó,False
18018714380205123,Pq bloqueia os comentários se dos post medo do [MENTION] ?,False
17910819923867109,"Pior foi o ""boyceta""! 😂",True
18044392900787767,Na comunidade de vcs não tem transDOENTE não? 🤣🤣🤣,True
17942569718818352,É inacreditável isso lkkkkk,False
17943168212714571,Boycetinha 🤣🤣🤣🤣🤣,True
17997391931413914,"Olhando para ti fico apavorado onde o mundo chegou. De verdade, eu tento entender o que passa na cabeça de vocês e só vejo 💩💩",True
17847203712224803,Nem vocês se levam a sério 🤣🤣🤣,True
17993838623633505,Por isso admiro a Thammy. É o que é sem qualnecessidade de classificação além do óbvio.,False
17937439277745070,Not Available,False
18335743861184347,O que e transformers?,True
18046973887703811,Eu não tô entendendo mais nada agora... Não sabia que tinha isso...,False
18439800403024920,👏👏👏👏👏,False
18039863569869927,👏👏👏👏👏,False
17868135930105221,Até os lgbtqia+$%&$#* não se entendem. Querem romper com estereótipos e classificações criando mais estereótipos e classificações. As pessoas são o que são. A individualidade de cada um não devia nem ser discutida. Apenas seja. Trans med. Kkkkkk fala sério. Boyceta. Piada,True
18291626758165841,Mais essa 😂😂😂...rótulos e mais rótulos ...vai entender,True
18047827828706600,Entre amigues” kkkk ri muito com esse titule rs,False
18040867627853089,E a transmerda é oque 💩,True
18440802529039754,"Perfeito e muito bem colocado! O corpo é uma roupagem da nossa essência e personalidade, não o contrário. A sociedade como um todo deveria inserir novas formas de socialização e comunicação sem a pré-determinação da aparência.",False
18037758043822547,"O problema começa quando pessoas que não vivem socialmente com o gênero que se identificam quererem acessar lugares divididos por gênero. Quem lembra da trans barbada da UNB? Foi um prato cheio pra extrema direita. E, pasmem, vi gente chamando quem não concordava com isso de TRANSMED. É pra rir.",False
17903167304987109,"Por isso ninguém leva vocês a sério, não tem nem como conversar 😂",True
17921020106816259,Depois falam que o problema do Brasil e o governo kkkkk um bom dia a todes,False
17925856844794275,✊🏾❤️,False
17986142648662557,Essa não representa nem ela... Que dirá a comunidade Lgbtqia,False
17859468066123490,"Nunca ouvi esse termo rsrsrses, mais pelo que entendi é uma total falta de consciência de classe principalmente em um país onde nem todo mundo tem acesso a uma transição ou assistência médica. Eu por exemplo o único endócrino que fui pelo sus era transfobico, se acha que vou querer ir denovo ? Enfim ideia torta !",False
18099446044410558,Eu queroo,False
17995149329460570,"Imagina a gente chegar num médico e pedir receita e laudo para poder comprovar que sofremos lgbtfobia? Enquanto isso pessoas hetero sofrendo até transfobia. Mas foi confundido, como comprova? Por isso a linguagem tem importância grande para nomear as coisas e estabelecer essas relações conceituais, senão elas não serão reconhecidas e acolhidas pela justiça e os meios que possam nos proteger e garantir direitos. Por isso uma coisa tão boba como a palavra ""todes"" é rejeitada com tanto ódio. Não nos dão o direito de existir enquanto não for reconhecido e validado. Tem a importância de ter nome retificado. Mas não precisa comprovar num papel nossa sexualidade e identidade de gênero para ela ser real.",False
18046879582690170,"É cruel sofrer preconceito dentro da mesma classe, é desumano isso!",False
17862607917149239,Eu quero,False
17855174787189006,EU QUEROOOO,False
17992478882643844,"Acho que nem os TRANS suportam vocês kkk.INACREDITÁVEL. É BOYCETA , é Transmed .😂",True
18312999577196217,"Ningm falou nada contra qm quer e faz cirurgia e hormonizacao. O unico errado eh exigir isso dos outros que nao podem e nao querem. Todo mundo é valido, nao tem que exigir nada de ninguem.",False
17842978902236849,"Gente que desnecessário isso! Desvalidando a pessoa! Ela é Trans e pronto, ela tem que ser ver e não um papel.",False
18018213824261873,As vezes eu fico preocupado com esses termos que mais nos distancia do que aproxima. Gente não vamos tornar difícil a vida de pessoas que já sofrem com o preconceito. [HASHTAG],False
17846072850227860,Oíiiiiiiiiiiii por favor esse termo eu não conheço! Como?,False
18016205591104886,❤️❤️❤️❤️❤️❤️❤️,False
18266614624233936,Eu quero!,False
18097601521413134,Not Available,False
18268842304230428,Fala mesmo!! 🔥,False
17986616213661121,Extremamente necessário,False
18064266907493995,EU QUERO,False
18265267813171465,Todo apoio [MENTION] ❤️,False
18076156960491954,"As pessoas LGBTQIAPN+ que estão atac4ando [MENTION] Paulo Freire já dizia, se a educação não for libertadora, o sonho da pessoa oprimida é se tornar opressora. Mais consciência e conhecimento sobre a diversidade da comunidade T",False
18336203092136621,Eu queroo,False
18028121654107511,"Pra quê tantos termos ??? A galera ao invés de simplificar, deixar mais fácil para os leigos, pra facilitar a aceitação e respeito , fica complicando e tornando tudo uma grande bagunça… 🥹",False
17929928186776063,"Hoje em dia se é vc uma pessoa trans ""comum"" que acredita em disforia e quer seguir a ""binaridade de gênero"" vc e transmed. Sendo assim a Mandy candy tbm é transmed ? Ariel modara? Popovaz era transmed? E cada coisa viu",False
17978601755687051,Trans da Unimed,True
18034973221791644,Transmes são formados em Medicina?,False
18025703500951512,Que estupidez ser trans e ser trans como médicos ou nao,False
17908087670881337,"Lembro quando atacaram a Triz por causa da fluidez do gênero dela! A própria comunidade. Que m3rd4, meu! Lógico que tinha muita inveja e despeito camuflados. A cada um seu lugar ao sol! Paz.",False
18045093382765496,Not Available,False
18081420400463847,Conheci várias transmed e várias polícias de gênero.,False
18398770984074731,Not Available,False
17865490563114838,EU QUERO,False
18091562407429391,"Caraca, não conhecia esse termo. Ainda bem que nunca cruzei com nenhum kkkkk",False
18141340264325097,Mano que vergonha alheia,False
17844025089233706,[MENTION] Transmed ai que eu te falei,False
18039993481891593,Not Available,False
18053205127571112,MT bom,False
18081192592461526,Odeio os transmed,False
17864490090118054,👏👏👏,False
18025978328125240,A pessoa se entende trans mas para poder ter sua identidade respeitada vai precisar de atestado?,False
18009634124589067,Maravilhoso!,False
18041972203864823,"Não conhecia esse termo ""transmed"".",False
17858887245128145,"ABNTrans pra que sabe. Quem define quem é ""de verdade"" ou não é a cisgeneridade, pra que ficar fazendo isso entre si? De fato, um desserviço! Obg [MENTION] 🔥🏳️‍⚧️",False
17882552447996967,"sensato, como sempre ❤️❤️❤️",False
18247770838261928,Quanta loucura.,False
17971251782609178,Errada tá a psiquiatra,False
17932590635854105,😂😂😂,True
18325086829121236,"O que tem de queixo, tem de pinto. = nada! 😂😂😂😂",True
18010817906453810,O que é um gênero fluido mano. Só conheço gênero músical e fluido pra freios de carro😂,True
17988284441662418,Boyceta é meu ovis esquerdo😂,True
17880234198065987,Not Available,False
17866190664115026,Kkkkkkkkkkk sla cara que merda kkk,False
18412696054065628,Devia fazer uma bariátrica,True
18030938329893532,Estou a procura do pescoço desse dinossauro,True
18109762591383450,Mas no final que porra vc é???,True
18341312851117146,Uma coisa que vc não faz é rap flor,False
18034662694979758,"😂😂😂😂 que complicado, é melhor ser homem ou mulher 🤣 é muito mais fácil",True
18226620916274362,Not Available,False
18036279190769914,"blz mais boyceta vai chega onde,nunca acredite em uma mentira porque não e verdade[HASHTAG]",True
18013692821150832,gostosooo,False
17881706244063984,Boyceta pra quem não sabe é alguém que não é girlpika pronto explicado,True
17855518428186858,"Júpiter tu é muito foda! Te vi numa apresentação de rap no Fórum Social das Resistências em Porto Alegre. Se tu considera 26 tardio, imagina 40! Abraços!!!",False
17880046539065352,"Pra mim só existe o macho e a fêmea ,foi o que Deus deixou,resto e modismos",True
17935722980841548,Not Available,False
18047601280687084,Os caras inventam tanta coisa só para o no final dizer se come ou é comido o😂😂😂😂😂,True
17861745957153350,Galera que não curte não precisa nem assistir.,False
18045418789806557,Meu deus! Desver,False
18027202475180253,Falta de internação em algum manicômio 💩💩,True
17997071174620749,"Sou trans e graças a deus esse termo boyceta nunca vai me representar 🙌 inclusive odeio graças a vc tenho que ficar aguentando a própria comunidade LGBTQIA+ me chamando dessa forma horrenda, parabéns vc tá conseguindo invalidar uma luta que não é só sua, vc deu a brexa que eles precisavam pra invalidar todos nós 👏👏",False
18267638989213558,????????????????????,False
17845343727229892,🤢🤢🤢🤢,True
18104681299395740,Continua e sempre vai ser mulher,True
18337752682190937,Que bost4 😂😂,True
18063601891499280,Qual a lógica de ser trans não binário? Desculpa mas não entendi,False
17864407293091055,Meu Deus kk,False
17857068477175462,Isso é pior que merda,False
18034947418797039,😂😂😂😂😂😂😂😂😂😂,True
18051507943633676,Mais que merda é essa hein,False
18037534057919081,👏🏾👏🏾👏🏾👏🏾👏🏾,False
17861812548151365,Not Available,False
18010199204407936,Not Available,False
17996500934409576,Mont3 d3 💩,True
18125370145357923,Doença !,False
18311526838151156,Vacaceta existe ? 😂😂😂,True
18043035241828713,kkkkk,False
18012447893169350,""" ter acesso a esse conhecimento"" 😂😂",True
18021761576272731,🤣🤣🤣🤣🤣 bizarro d mais mano!,True
18259806289243628,🤮🤮💩,True
18029818268079363,Not Available,False
18022511501192327,💩💩💩,True
18034028230940418,😂😂😂😂😂😂😂😂😂😂,True
17848039437216695,Meu deus 😂💩,True
18017230109092269,Not Available,False
17898359193003037,😢😢😢😢😢😢,False
18015763676105173,KKKKKKKKKKKKKKKKKKK,False
18256224814219510,Eu querooo ❤️,False
17912477807948507,"Eu sou gay e reconheço que tem dois gêneros masculino, femenino e 55 tipos de gays!",True
18027647921104368,Kids graçа,False
18023509184176032,Quanta 💩,True
17888471562041540,Que merd4!,False
18024437012506613,Dina d deve tá se retorcendo no caixão vendo umas merda dessa falar que é rap kkkk,False
17856737355174801,Not Available,False
18038683945896245,"É a msm coisa, não tem como fazer quem é hetero aceitar tb não é!",False
18027830273098342,Not Available,False
18009100115234950,❤️❤️❤️❤️,False
17997470354398198,Ficaria horas ouvindo o [MENTION] falar. É apaixonante ❤️,False
18035414533786656,👏👏👏👏👏,False
17872393977050226,"Galera bora lá no YouTube dar uma força vendo o incrível [MENTION] com sua sabedoria e vivência, ajudem o podcast [MENTION] crescer, deem like, comentem no conteúdo, compartilhem com sua rede.",False
18048873277627490,Esses povo não intendi a vergonha que passa 😂😂😂,True
17845562718237234,Obediência gera benção e desobediência gera maldição,False
17991862028651997,Not Available,False
18235512550258324,"Aperta o Butão logo Putin,quebra essa aí,nunca te pedi nada.",False
18187408723295914,Do jeito que o CAPS gosta 😂,True
17988821813507250,A diabete gosta disso. 😂😂👏,True
17986633922656255,"Deus criou homem e mulher, agora o gordo ou magro nada ver ,agora desobedecer, kkkkk faça o favor de pensar no futuro e de exemplo....quer aparecer da forma mais ridícula. Afinal depois de quase uma semana vc decidiu o que vc é?",True
18085281955456305,"Blz… a medicina tá errada, a biologia tá errada… vc que tá certe 😂😂😂",True
18256380382216640,Isso é doença física e mental 😮,False
18059438092587678,Eu acho que os alienígenas não são como nos aprendemos em,False
18258546955246793,"Com esse pensamento, é fácil romper uma artéria, e nada mais.",True
17918821940826302,EU QUERO,False
18022552724239225,KKKKKKKKKKKKKKKKK FEI DEMAIS,False
18019289579263162,"Realmente desobedece,te deixando com saúde precária e influenciando outros é romantizar uma doença.",True
18430912378061654,Não é que vc quer ser gordo ou obeso. Só n quer fazer regime,True
17946559199802223,😂😂😂😂😂😂😂😂😂,True
18006397118527116,"No vídeo anterior aqui em que vc citou o dep Níkolas, não foi permitido comentar, ali vc disse que ele postou um corte de seu vídeo para 11 milhões de bolsonarístas, se vc foi a um podcast querendo visualização; então ele te ajudoooooou.",False
18026704703122538,"Desobedecer a regra número 1 dos anjos caídos. Muito bom, o inferno tá cheio ! 👏🏾👏🏾",False
17971745981717363,esquizofrenia kkkkk,False
18061577314563714,Escolhas e consequências. 😕,False
18010346273400741,Kkkkkkkkkkkkkkkkkkk,False
18336493573139843,😂😂😂😂😂😂,True
17875868703086334,"Hummmmm amostradinhaaa, vou logo fazer sua passagem. Era uma vez uma amostradinha que não cuidava da saúde 😂",True
17857820022173973,Me emocionei ❤️,False
18004788275309913,gordo agr e minoria ? kkkkkkk,True
17927877455864299,Essa turma que diz ué é a favor de regulamentação de redes sociais e contra fake news,False
17888725686024785,"A Realidade é muito triste..mais é no subúrbio que vive o boyceta..Pegar. O trem é arriscado, trombar com outros boyceta naquele trem lotado..numa briga de boyceta quem sai perdendo são os boy ceta.cetaligado😂😂😂😂😂..Fiz um Rap",True
18149668333313043,"Você é foda te admiro muito, cê tá ligado ❤️",False
18020969648265231,"Se biológicamente não há uma explicação, você é anti ciência, sem mais.",True
18064004950556960,Um ser humano com 30+ no corpo falando em necessidade de desobedecer. É pacabar,False
18014124806141215,Kkkkk tratamento urgente né! 🤣,True
17867980125083356,Eu quero!,False
18044359039775583,O melhor de todos,False
17937671951835458,"Um corpo gordo pede ajuda, a realidade é essa, e eu sei que todo gordo queria ser magro, eu passo por isso até hoje.",False
18032383291989659,😂😂😂😂😂,True
18006953912526714,Sou um helicóptero de cobate blackbird 🚁,True
18272139415235137,Aulas meu bem 🔥,False
17978851733547831,"Crl… pessoas como você faz abranger o raciocínio! Continue sendo eficaz e objetivo 👏🏽👏🏽👏🏽 a sua forma de pensar ajuda muito as outras pessoas a aceitarem os seus corpos! É preciso desobedecer o padrão imposto a sociedade, que, muitos abraçam e acreditam afirmando que é o correto! Cada qual com o seu corpo e sua forma de pensar e aceitar, RESPEITO É OBRIGAÇÃO!",False
18043126273681195,Louça lavada evita paulada,False
18059550397567617,Um corpo gordo é um corpo dodói.,True
18017095358351894,Só fala para mim....qual seu partido político?,False
18036986167911561,Not Available,False
17946730898799841,"Que desgraça completa, ajudem essa moça indicando bons profissionais de saúde mental.",True
18022549493326600,Kkkkkkkk muita loucura,False
18026977295114376,"E tão simples , corpo que tem vagina é mulher, e o corpo que tem penis é homem, isso nunca vai mudar , pensei que ainda ensinavam isso nas escolas ! 😂",True
17886456387045803,Eu quero!,False
18031834969994795,"obrigado por existir jupiii, vc é foda",False
18023977124162662,Aulas,False
18081392431462519,"Realmente é assim, pras pessoas que me conhecem dês de criança, e por ser um magro que só toma a testosterona.... Todos jugam se eu vou ser um homem trans padrão, que faz academia e pareço um homem cis",False
17995429649631612,🥹🤎 SE ACOSTUMEM,False
18036686428908537,É isso!!!! 🔥🔥👏,False
18030377891046354,Muito foda ❤️,False
18011211503456273,👏👏👏,False
18029232991881153,👏👏👏👏,False
17923736063906198,Amooo demaissssss [MENTION],False
17904314537946589,👏👏👏👏,False
17925408848891306,Sensacional!!! 👏👏👏,False
18035097670801318,Isso me emocionou demais,False
18002684066534841,Aproveitaaaaaa,False
18038440606737352,Amei tanto!!!,False
17914786580937472,"""Meu corpo vai ser diferente sim, pq eu quero"" 😍 Aprendi a respeitar mais o meu corpo te ouvindo, obrigada por isso! ❤️",False
18349507801107151,B A F O,False
17882121323997064,Meu ídolooo ❤️,False
18064865659547544,Espetacular 👏👏👏👏,False
18097750126414038,Foda demais❤️❤️❤️,False
18015122543343139,Aproveita pra se acostumar 🙌,False
18117651805500097,Boy cempal,False
18061344728293586,"Muito e um merda 😂😂, porá de gênero, homem e mulher sempre 🗿🗿",True
17972935772790226,Tem que tomar uns tapão na orelha pra para de maluquice,False
17938482119838557,não sabe nem o que tá falando 🤮 falou falou e falou e eu não entendi boyceta nenhuma,True
17926536158904073,Eu tenho poróki. Posso ser também? Já que não é uma coisa meio construída eu declaro que sou boyceta machocispiroqueceta.,True
18031858703048992,Não chegar,False
18010777967399984,Kkkkkkkkkkkkkkkkkkkkkkkkkkkkkk😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,True
18017135516363568,"enfim, ela não sabe mais oq é",True
17978083019567907,Osovis,False
18018187616463693,O que é boyceta no fim das contas?,False
18313502230147590,O mundo jas do maligno,False
18048874036706994,Eu sou um Boysexta!!! Gosto de sair na Sexta e tomar a minha cerveja 🍺,False
18092304988431283,Rapaz o mundo tá lascades,False
17916653831927055,"Hummmm, conte me mais 😬🥱🥱🥱",False
18231543955287005,Isso e falta de porrada,False
18016438100123330,Daqui a pouco vão criar a sigla LGTV HDMI pessoal que se identifica como eletrodomésticos 😂😂😂,True
18325213087120484,🤣🤣🤣 Tem que rir pra não chorar 🤣,True
17944060349707582,"nossa meu fi, cê é um desservico pra comunidade",False
18011404466436857,Mas é homem ou mulher?,False
17960246477775577,Not Available,False
18291794179165873,"Eu sou um trans rico , mas vivo como pobre .",True
18036902782778949,Aperta o Butão Putin.Nunca te pedi nada.,False
17961659195766682,"Não é homem, não é mulher,não binare,binare hétero transcendente fluido lgbtqc12345.Cada dia entendendo menos,acho que se mudar mais alguma coisa vira uma.bacteria.",True
17908970516882278,Mi paus 😂,True
18093848674428577,Então já sou boycetofobico,True
17884609962060067,😂😂😂,True
18075867265447154,Palhaçada!,False
17860894077167995,Sou transrica me sinto rica no corpo de pobre 😂😂😂😂😂😂,False
17937028565748716,🤣🤣🤣🤣🤣 pqp!,True
17916123065840549,Acompanhamento psicológico resolve.,False
18025950059278412,Ele deve ter votado no Lula.,False
17890531947028937,"Mds, que bosta é essa. Ele deve ter sido a única criança que não sofreu bullying, por isso que está assim desse jeito. Deus perdoa, pois eles não sabem o que fazem ou como agem.",False
18010900679399998,"Resumindo, não sabe o que é, é tudo e nada ao mesmo tempo.",True
18032306128994452,Obrigado mãe por ter me batido quando era criança. Olha pra essa geração 😂,False
17847313671229716,Haa entendi tudooo 😮,False
18058360822609678,🤣🤣🤣🤣🤣,True
18050911489655070,eu sou sapatao boiando boyceta genero fluido q que isso,False
18015973622109310,Perdida nem ela sabe exatamente o q eh o q quer aff problema puro,True
17881993482068004,E menino ou menina tudo estranho envergonha os lados,True
17992250882652461,A maravilhosa arte de falar muito e não dizer absolutamente p**ra nenhuma.,False
18000345443375957,Ou seja pode ser resetada a qualquer momento 😂😂😂😂😂,True
18014361944151739,Not Available,False
18442122235039031,Pqp na moral,False
18030926963046958,O governo tem que investi em hospício 😂😂 essa galera vive no espaço sideral 😂😂😂,True
17866358328136518,Ele tbm é boyceta [MENTION],True
17842524336240804,Até lucifer riu dessa merda🤣,True
18266415493173191,Gênero dos infernos,False
18062265100514396,🤣🤣🤣,True
18038363710926468,Tendi nada 🥴,False
17863076406152754,"Meu Deus do céu... A pessoa é cem coisas em uma só... Eu não dou conta de ser eu mesma. Fico imaginando ser boyceta, gênero fluído, trans... Ou seja, a pessoa não sabe o que é e fica inventando um monte de nome... Ah, será que boyceta é uma pessoa que tem bucet@ mas acha que é homem???",True
17939720204739558,Não entendi boyceta nenhuma KAKAKKAKAKKAKAKAKAKKAKAKKA,True
17874993375095408,Tem o jingle [URL],False
18024841007164838,🙌🔥❤️😍😍,False
18005859764603269,"Tá certa, errado foi o médico que deu alta 🤦‍♂️",True
17859463602168346,Que cada um se expresse da maneira que quiser ué … é um direito dele !,False
18044781343805399,😂😂😂😂,True
18003293051563616,Impressionante como gosta de se rotular. Queria atenção e conseguiu 🤭,True
18030033836026668,E eu sou boypinto kkkk,True
18032743936958700,Não entendi Boyceta nenhuma man 🤔,True
18033888856832332,Povo vai achar que os gays são tudo assim 😢😢😢😢 não somos !!,False
17977354013566798,"Alexa, tocar as trombetas.",False
18000724379629802,Super trunfo.,False
17903293652978419,Vc se consulta como ginecologista ou urologista ?,True
18135633247334777,Not Available,False
18011654975524816,A sociedade humana esta se transformando em um esgoto a céu aberto. Precisa urgente um cometa vir e acabar com tudo e dar um reset neste planeta. Ou voltarmos no tempo e desviar o cometa que caiu e os dinossauros evoluírem em lugar dos primatas.,False
18034689577821394,Cada coisa que aparece só aparece merda !,False
18110227342384755,😂😂😂😂😂😂😂😂😂,True
17977883069563682,"Vc está perdida, não sabe o quer ser, essa é a real. 😢",True
18012992750166159,"Ia comentar no seu vídeo explicativo sobre o termo “boyceta” mas os comentários estão bloqueados. Passando aqui pra dizer que te vi no [MENTION] e sou mulher cis hetero, vivendo com HIV, e super apoio seu movimento. Podemos ser o que quisermos ser e ninguém tem nada com isso. Continue sendo você e com sua autoconfiança. O ódio que vem do outro só diz respeito ao outro. Arrasou! 👏👏👏👏",False
17852361690199070,Porra....o grande rapper ai de rosa me bloqueou 😂😂😂😂😂,True
18313101415149017,Eu amei ❤️😍,False
18438635554024190,Vai procurar uma lavagem de roupa,False
18145879675316489,Derreteu a mente com LSD e sintético deu nisso ai,False
18027465488110667,Achei q boyceta era um xingamento,False
18064294681544892,"Só existe trans, gay e lésbica. O resto é conversa fiada!",True
18433802917001079,"Pra mim existe heterossexual, homossexuais e lésbico ! O resto é idiotices!",True
18058914211607156,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,True
18051958552635672,To tentando entender oque é um boyceta 😂,True
18342745525117938,O fim do mundo já nem é uma opção ruim mais.,False
17992879601641149,Bem amigos…Acabou 😔,False
18269697064234884,Que b💩st4aaaaaaaaaaaaaaaaaaa,True
17879225211016972,"Queride [MENTION] à você estendo minha solidariedade! Se precisar de acolhimento profissional para lidar com os inúmeros ataques transfóbicos aqui presentes, me chame!",False
17850594558180443,Bom eu entendi tudo ela é uma mulher que se identifica como homem e tem uma buceta . Que mal tem? Acho que colocou as palavras certas … eu adorei ❤️ esta palavra boyceta ❤️❤️❤️,False
17991349289492789,Resumindo não aceita a natureza e acha que a vida é um morango 🍓,True
18025418801501012,Meu paue KKKKKKKKKKKKK,True
18029539151019290,Eu só queria entender pq as pessoas tem que opinar nas escolhas dos outros,False
17892208503015183,Kskskskksksks,False
18438059098062567,"Deus=Homem/Mulher , diabo=LGBTSAMSUNGAZ",True
18117175939372655,😂😂😂,True
18310747678148469,Tu me poupe eu sou é sapato 👞 ao kkkkkk,False
18021484454241805,"Independente do que ela ou Eli ou seja, minha conta de luz continua atrasada 😅😅😅😅😅😅😅",True
18255141607223923,Que porra é essa que confusão do Carvalho 😂😂😂,True
17875811223039221,Tenho dinheiro pra pagar advogado não 🤣🤣🤣,True
18012204809186080,Not Available,False
18256390921223126,"É cada uma, pqp Kkkkkkkkkkkkkkkkkk",False
18436544965054851,"....... Como dizia copelia, prefiro não comentar kkk",False
18011136035414516,Eu queria 1 ano do Che e do Fidel no Brasil .... Não sobrava um 🔥,True
18298083013089246,"Será que o antônimo de ""Boyceta"" é ""Girlpica"" 🤔 ?",True
17855871552145630,"Deixa ser o que quizer, somos livres para escolhermos o que queremos, que ser Boyceta, seja Boyceta, qual problema ❤️",False
18019167758511193,😂😂😂 só me resta sorrir mesmo. É cada monte de fezes que aparece 💩,True
18047006941702638,Eu digitei e apaguei lembrando que eu n tenho dinheiro pro advogado,False
18435023410003464,"Kkkkk isso não existe! Parem de querer criar algo e impor essas besteiras! Plmds até quando gente, Boyceta? O que é isso? Bateu a cabeça forte né",True
